TIMESTAMP,MUX0,MUX1,MUX2,MUX3,MUX4,MUX5,MUX6,MUX7
1572785398,756,789,783,844,14,14,14,15
1572785399,763,796,784,845,12,13,13,14
1572785400,757,788,787,843,14,14,14,15
1572785402,761,792,789,844,13,12,12,13
1572785403,757,790,788,840,13,13,14,13
1572785404,753,797,790,843,14,14,12,12
1572785405,763,792,786,845,14,14,14,14
1572785406,757,789,790,842,15,14,14,13
1572785407,763,790,786,843,14,13,12,12
1572785408,762,797,790,842,15,14,14,13
1572785409,762,788,790,841,13,12,13,13
1572785410,763,789,792,841,13,13,12,12
1572785411,753,795,792,844,13,13,13,13
1572785412,762,797,789,842,15,15,14,14
1572785413,760,789,787,843,13,14,14,15
1572785415,752,790,784,841,13,14,14,15
1572785416,761,797,790,844,14,14,14,14
1572785417,758,796,786,842,12,12,13,14
1572785418,763,789,788,841,15,14,13,12
1572785419,757,795,785,844,16,14,15,14
1572785420,760,798,789,842,14,14,14,14
1572785421,758,796,787,842,13,12,13,13
1572785422,756,798,785,840,13,12,13,13
1572785423,760,793,792,841,12,12,12,13
1572785424,763,797,788,840,12,12,13,13
1572785425,753,797,792,844,15,14,14,14
1572785426,752,793,785,842,13,13,12,14
1572785428,760,794,784,838,13,12,12,12
1572785429,752,792,790,842,15,13,12,12
1572785430,758,789,785,841,12,13,14,14
1572785431,756,795,785,841,14,14,14,14
1572785432,757,790,789,840,14,14,12,12
1572785433,753,796,787,840,15,14,14,14
1572785434,759,789,785,838,13,13,13,12
1572785435,758,789,792,841,13,14,14,14
1572785436,758,788,788,842,14,12,12,12
1572785437,754,792,783,843,13,13,13,14
1572785438,759,796,786,842,15,14,12,12
1572785439,754,795,792,840,13,13,14,14
1572785441,761,789,787,840,15,14,15,14
1572785442,756,790,786,843,13,13,13,14
1572785443,758,789,787,843,13,12,12,13
1572785444,760,788,786,842,13,13,14,14
1572785445,760,792,789,841,13,13,12,12
1572785446,754,788,787,841,13,13,12,12
1572785447,762,792,786,841,13,13,12,13
1572785448,762,788,788,844,15,14,12,12
1572785449,757,788,785,840,12,13,13,13
1572785450,753,796,787,841,13,12,12,13
1572785451,762,797,786,838,12,13,13,13
1572785453,756,796,786,841,13,13,12,13
1572785454,752,792,786,842,13,13,12,13
1572785455,762,792,787,842,15,14,14,14
1572785456,759,798,786,840,15,14,14,13
1572785457,763,789,786,842,15,14,12,13
1572785458,752,797,790,841,15,14,13,13
1572785459,757,795,790,841,15,14,14,14
1572785460,762,797,792,840,12,12,13,14
1572785461,752,789,787,843,13,13,12,12
1572785462,760,792,788,842,13,13,14,14
1572785463,761,790,788,840,15,14,13,13
1572785464,762,792,788,841,13,13,12,13
1572785466,758,798,785,843,15,15,14,14
1572785467,763,792,792,841,14,14,14,14
1572785468,753,795,790,840,14,14,14,14
1572785469,756,796,788,842,13,13,14,14
1572785470,757,796,786,842,12,12,14,14
1572785471,763,793,786,838,12,13,13,13
1572785472,759,797,785,838,14,14,15,14
1572785473,762,794,787,838,13,13,14,14
1572785474,757,789,785,840,13,13,13,14
1572785475,752,795,787,840,12,13,12,13
1572785476,753,797,786,842,12,13,12,12
1572785477,752,789,786,842,13,14,13,15
1572785479,752,797,792,838,14,14,14,15
1572785480,754,789,784,838,12,12,13,15
1572785481,761,789,787,838,13,13,12,13
1572785482,763,795,790,840,14,14,12,13
1572785483,762,789,789,837,12,13,13,13
1572785484,760,795,785,841,14,13,13,13
1572785485,758,789,785,841,14,14,13,12
1572785486,754,797,786,842,14,15,14,14
1572785487,753,793,789,841,12,12,13,12
1572785488,761,796,785,840,12,13,13,13
1572785489,753,790,790,838,14,14,13,12
1572785491,754,790,787,842,14,13,14,15
1572785492,759,793,787,840,15,14,15,14
1572785493,758,790,785,837,13,13,13,12
1572785494,762,793,790,841,12,12,13,13
1572785495,757,789,788,840,16,14,14,13
1572785496,760,790,790,838,14,13,13,12
1572785497,757,796,790,841,15,14,14,14
1572785498,756,788,790,837,12,12,13,13
1572785499,753,793,789,841,13,12,12,13
1572785500,757,797,788,840,13,12,12,13
1572785501,754,790,788,841,15,13,14,13
1572785502,760,793,786,840,16,14,14,13
1572785504,763,790,787,840,13,14,14,15
1572785505,762,794,789,841,13,13,12,13
1572785506,754,797,786,840,14,13,13,13
1572785507,761,792,789,838,12,13,13,14
1572785508,763,796,789,836,13,12,13,13
1572785509,759,790,792,843,14,14,14,14
1572785510,761,787,787,840,14,15,13,15
1572785511,758,793,787,840,14,14,14,15
1572785512,753,789,790,840,13,12,13,13
1572785513,753,796,789,840,13,13,12,12
1572785514,760,794,786,841,15,14,14,14
1572785515,762,795,790,843,15,13,12,12
1572785517,753,797,787,838,15,14,14,13
1572785518,752,789,789,840,15,14,15,14
1572785519,757,794,789,842,14,14,15,14
1572785520,762,797,786,841,12,13,13,13
1572785521,760,790,792,840,14,13,14,14
1572785522,758,788,789,838,12,13,12,13
1572785523,756,797,789,841,13,14,14,14
1572785524,762,794,790,841,13,13,12,12
1572785525,754,797,789,841,13,13,12,13
1572785526,758,794,785,840,13,13,14,15
1572785527,762,792,792,838,12,14,14,14
1572785528,761,797,788,840,13,12,13,12
1572785530,757,789,787,838,15,14,14,12
1572785531,762,789,786,842,13,13,14,14
1572785532,758,795,789,840,15,14,14,14
1572785533,763,792,787,842,13,13,14,14
1572785534,761,797,785,840,13,13,13,14
1572785535,763,793,788,838,14,14,15,14
1572785536,758,794,789,842,15,14,13,14
1572785537,756,790,787,842,15,15,14,15
1572785538,763,795,789,841,15,14,14,14
1572785539,762,788,788,841,14,13,13,15
1572785540,762,790,790,838,14,14,14,14
1572785542,761,796,788,841,14,14,14,14
1572785543,758,789,789,840,13,13,14,14
1572785544,754,787,784,841,12,13,13,14
1572785545,752,797,784,840,12,13,13,14
1572785546,757,792,792,838,13,12,13,12
1572785547,753,794,786,840,14,13,12,12
1572785548,763,790,792,840,13,14,14,14
1572785549,762,793,790,840,14,14,14,15
1572785550,762,789,788,836,15,14,13,12
1572785551,761,789,787,841,13,13,12,13
1572785552,756,790,788,838,15,14,14,14
1572785553,757,797,789,840,14,13,13,12
1572785555,762,790,785,837,14,14,14,15
1572785556,753,790,788,840,14,15,14,14
1572785557,753,792,786,836,13,13,13,14
1572785558,757,790,787,841,15,14,14,13
1572785559,761,788,786,837,13,13,14,14
1572785560,758,792,786,841,13,12,13,14
1572785561,753,795,786,840,13,13,13,13
1572785562,762,788,789,842,15,14,13,13
1572785565,754,789,789,840,13,12,12,13
1572785567,762,789,787,841,13,12,12,13
1572785568,757,790,789,838,15,14,14,14
1572785569,761,788,784,840,15,13,12,12
1572785570,757,795,785,838,14,14,15,13
1572785571,757,793,789,841,13,14,14,14
1572785572,758,788,788,841,13,13,13,14
1572785573,762,789,787,840,15,13,15,15
1572785574,763,797,788,838,16,15,14,14
1572785575,758,792,790,838,12,12,12,13
1572785576,757,795,785,838,15,13,13,12
1572785577,758,796,790,838,15,14,14,13
1572785579,763,795,787,837,14,14,13,12
1572785580,758,793,785,840,14,14,14,14
1572785581,756,797,785,837,12,12,13,13
1572785582,757,796,789,838,13,13,13,13
1572785583,754,796,790,837,12,13,13,13
1572785584,754,796,786,841,12,12,12,13
1572785585,752,792,789,840,13,12,13,13
1572785586,753,789,790,840,13,14,14,15
1572785587,761,793,785,841,13,12,13,13
1572785588,754,789,788,840,14,14,15,14
1572785589,754,797,788,841,14,12,12,13
1572785590,752,792,789,841,13,14,13,14
1572785592,762,795,787,840,14,13,13,13
1572785593,754,795,787,837,12,13,13,13
1572785594,757,796,792,840,15,14,15,14
1572785595,760,789,788,840,13,13,14,15
1572785596,758,792,789,840,13,14,13,14
1572785597,752,790,790,836,13,12,13,14
1572785598,753,797,789,840,16,14,14,14
1572785599,760,793,787,840,14,14,12,12
1572785600,763,790,789,843,15,14,14,14
1572785601,758,797,788,842,14,14,14,15
1572785602,762,789,785,838,13,14,14,14
1572785603,763,789,789,838,13,12,14,13
1572785605,753,794,790,840,13,13,12,13
1572785606,762,789,792,841,15,15,15,14
1572785607,761,793,792,838,15,14,14,14
1572785608,757,797,787,840,14,13,14,14
1572785609,752,790,788,838,12,13,13,15
1572785610,759,788,786,838,13,13,13,14
1572785611,756,795,784,838,13,12,13,13
1572785612,761,796,787,840,14,13,12,13
1572785613,752,789,788,838,15,14,14,14
1572785614,763,795,785,837,15,14,14,13
1572785615,757,790,789,837,12,12,13,12
1572785617,757,788,787,841,12,14,15,15
1572785618,760,793,790,840,15,14,14,12
1572785619,753,796,788,838,13,13,14,14
1572785620,763,789,788,841,14,13,13,12
1572785621,761,792,789,837,13,13,14,14
1572785622,764,792,786,840,15,14,14,14
1572785623,763,795,786,840,15,14,14,14
1572785624,759,795,786,838,14,14,14,13
1572785625,761,789,788,837,12,13,14,14
1572785626,756,788,789,841,13,13,14,14
1572785627,756,793,788,840,14,14,15,14
1572785628,754,794,789,841,15,14,15,14
1572785630,753,789,786,841,14,14,15,14
1572785631,752,792,786,841,13,12,12,13
1572785632,756,794,786,840,13,12,13,14
1572785633,761,793,786,840,13,13,14,14
1572785634,762,792,788,842,13,12,12,13
1572785635,758,789,790,838,15,14,14,13
1572785636,752,795,790,842,13,12,13,14
1572785637,752,792,785,838,14,14,14,14
1572785638,753,797,792,840,16,14,14,13
1572785639,757,789,787,838,12,13,13,15
1572785640,753,789,789,838,15,14,13,13
1572785641,758,789,785,837,13,12,12,12
1572785643,763,789,787,838,13,12,12,13
1572785644,759,794,788,838,13,13,14,14
1572785645,754,794,789,840,15,15,14,13
1572785646,758,797,787,841,13,13,12,12
1572785647,759,792,785,840,16,14,14,13
1572785648,763,794,788,842,14,13,14,14
1572785649,759,788,790,837,14,13,14,14
1572785650,753,796,787,838,12,13,14,13
1572785651,762,790,788,841,14,14,12,12
1572785652,761,797,786,837,13,13,13,13
1572785653,756,789,787,836,12,13,14,14
1572785655,753,795,789,842,14,14,14,14
1572785656,762,797,792,840,12,13,14,14
1572785657,754,794,788,838,12,13,13,14
1572785658,763,792,789,841,16,14,14,12
1572785659,753,798,793,840,14,14,12,12
1572785660,753,796,793,838,13,12,14,13
1572785661,761,789,793,837,13,13,12,13
1572785662,754,794,789,841,12,12,12,14
1572785663,753,796,790,838,15,13,13,12
1572785664,761,798,792,841,14,15,14,14
1572785665,760,797,789,838,14,14,14,14
1572785666,756,792,786,838,13,12,13,13
1572785668,760,790,789,840,14,14,14,14
1572785669,761,789,789,840,13,13,12,13
1572785670,760,792,789,836,13,14,14,14
1572785671,752,795,790,840,15,14,14,15
1572785672,753,796,787,837,14,14,14,14
1572785673,757,794,792,837,13,12,13,14
1572785674,757,789,785,840,13,13,12,13
1572785675,762,794,786,836,13,13,13,14
1572785676,756,797,788,841,14,14,14,14
1572785677,760,795,790,841,14,14,12,12
1572785678,758,792,786,841,13,13,13,13
1572785680,754,788,792,841,14,12,13,12
1572785681,753,795,792,837,13,13,14,14
1572785682,758,789,792,840,14,14,12,12
1572785683,758,797,789,840,14,14,13,13
1572785684,753,789,788,838,15,14,14,14
1572785685,757,792,789,841,13,13,12,13
1572785686,753,790,785,841,14,14,13,12
1572785687,752,796,788,838,12,12,14,14
1572785688,753,795,792,837,13,13,13,14
1572785689,761,792,784,838,14,14,12,13
1572785690,752,798,790,841,15,15,14,13
1572785691,758,794,786,837,14,14,14,14
1572785693,761,792,787,840,13,12,14,14
1572785694,761,789,785,836,12,13,13,13
1572785695,759,790,789,838,15,14,13,13
1572785696,754,793,787,838,15,13,14,13
1572785697,760,789,787,836,15,15,14,14
1572785698,762,792,784,838,14,13,13,14
1572785699,754,794,788,838,12,13,13,14
1572785700,754,794,787,836,13,13,12,13
1572785701,753,796,788,837,15,14,14,14
1572785702,758,790,789,840,14,14,14,15
1572785703,759,788,787,840,14,15,15,15
1572785705,754,790,785,840,15,13,13,13
1572785706,756,788,792,840,13,14,14,14
1572785707,754,795,790,838,15,14,14,15
1572785708,762,795,792,840,13,13,15,14
1572785709,756,797,790,841,12,12,13,13
1572785710,759,797,790,841,13,13,14,14
1572785711,760,792,789,840,13,13,14,14
1572785712,758,797,789,841,13,12,13,13
1572785713,754,795,789,837,15,14,14,12
1572785714,761,795,787,838,13,12,12,12
1572785715,759,789,790,838,14,14,15,14
1572785716,757,797,786,837,13,14,14,14
1572785718,757,797,786,838,13,12,13,13
1572785719,761,792,786,840,14,14,15,14
1572785720,758,790,787,842,14,14,15,15
1572785721,757,790,788,842,13,13,14,14
1572785722,752,792,789,838,12,13,12,13
1572785723,760,796,788,838,12,13,14,14
1572785724,754,788,789,840,14,14,14,15
1572785725,756,789,789,840,14,14,14,14
1572785726,760,789,789,840,12,12,12,13
1572785727,758,795,785,838,12,12,13,13
1572785728,756,789,785,838,15,15,15,14
1572785729,763,792,785,841,14,13,12,12
1572785731,754,789,786,841,13,14,15,15
1572785732,754,790,792,840,13,13,14,15
1572785733,752,794,785,842,13,13,14,14
1572785734,760,792,784,840,13,12,13,13
1572785735,763,796,787,837,14,15,14,14
1572785736,763,789,788,837,14,14,13,12
1572785737,754,793,787,840,15,15,14,14
1572785738,759,788,789,838,13,14,14,14
1572785739,752,788,789,841,14,13,13,14
1572785740,760,793,788,838,13,12,12,13
1572785741,762,793,787,838,14,14,14,15
1572785743,757,790,784,838,12,13,13,13
1572785744,758,789,787,840,15,14,13,13
1572785745,763,789,789,837,14,13,12,13
1572785746,757,790,788,838,15,13,14,13
1572785747,763,790,790,838,16,15,15,13
1572785748,762,788,789,838,13,13,12,12
1572785749,761,796,786,837,13,12,12,13
1572785750,752,797,784,840,13,13,12,13
1572785751,761,788,786,841,15,12,13,13
1572785752,763,789,789,840,14,14,15,14
1572785753,754,794,784,841,14,14,15,15
1572785754,754,790,786,837,12,12,13,14
1572785756,761,789,790,842,13,13,13,13
1572785757,753,797,789,841,13,12,13,13
1572785758,760,797,787,836,14,14,15,14
1572785759,756,794,787,838,14,14,14,13
1572785760,751,795,784,837,12,12,13,13
1572785761,756,794,788,838,13,13,13,13
1572785762,762,792,786,841,14,14,13,12
1572785763,760,790,788,838,15,14,14,14
1572785764,757,788,790,840,13,14,14,15
1572785765,754,793,787,837,12,12,13,14
1572785767,753,790,784,838,14,13,12,12
1572785768,754,797,792,838,13,13,13,13
1572785769,757,789,788,837,13,12,13,14
1572785770,762,790,790,841,14,14,14,14
1572785771,760,790,792,840,14,15,14,14
1572785772,759,794,789,838,15,14,13,13
1572785773,758,792,786,838,13,14,14,14
1572785774,759,792,790,837,13,12,13,14
1572785775,761,795,787,838,12,12,13,14
1572785776,757,796,789,840,14,12,13,13
1572785777,762,795,792,837,15,14,13,13
1572785778,757,797,790,838,15,14,15,15
1572785779,756,789,787,841,13,13,12,13
1572785781,760,788,792,837,13,13,13,13
1572785782,762,790,790,836,13,12,13,13
1572785783,757,789,789,841,12,13,13,13
1572785784,757,792,787,842,14,14,15,14
1572785785,758,790,789,837,13,14,14,15
1572785786,760,792,790,840,15,13,12,12
1572785787,758,790,785,837,13,13,13,13
1572785788,759,789,787,838,16,14,15,14
1572785789,762,793,788,837,14,14,14,15
1572785790,762,789,788,840,13,14,14,14
1572785791,754,788,787,840,13,13,13,14
1572785793,756,794,784,836,14,12,12,12
1572785794,763,795,789,840,15,13,13,12
1572785795,756,793,787,840,16,14,14,13
1572785796,752,797,787,840,14,14,14,14
1572785797,762,789,789,837,15,13,14,15
1572785798,754,789,790,838,15,14,14,14
1572785799,753,796,790,841,13,13,13,12
1572785800,761,789,787,838,14,15,15,14
1572785801,757,796,786,836,14,15,14,14
1572785802,760,790,788,837,15,12,13,13
1572785803,757,796,788,838,13,13,13,13
1572785805,760,795,788,838,16,15,14,14
1572785806,753,796,788,840,16,15,15,14
1572785807,753,796,792,838,12,13,13,14
1572785808,756,797,790,842,15,15,15,15
1572785809,757,796,788,838,14,13,12,12
1572785810,762,796,786,836,13,14,14,15
1572785811,761,798,786,838,13,13,13,13
1572785812,753,797,789,840,14,13,12,13
1572785813,761,788,787,838,12,13,13,12
1572785814,753,789,789,838,15,14,13,12
1572785815,756,792,789,837,16,15,15,14
1572785816,762,793,790,840,14,13,14,14
1572785818,757,796,786,840,13,13,13,14
1572785819,762,796,787,838,15,15,14,14
1572785820,759,796,787,840,13,14,13,14
1572785821,753,797,789,837,14,14,14,15
1572785822,759,797,788,841,13,13,14,14
1572785823,762,788,790,838,15,15,14,14
1572785824,762,795,793,837,14,14,14,13
1572785825,762,789,788,838,13,13,14,14
1572785826,762,795,787,841,14,13,13,13
1572785827,757,790,788,841,14,14,14,14
1572785828,760,795,785,838,14,14,15,13
1572785829,754,797,788,841,13,13,13,13
1572785831,752,789,786,838,12,12,12,13
1572785832,754,795,789,838,14,12,12,13
1572785833,763,793,786,842,14,14,14,14
1572785834,761,790,789,838,14,14,14,14
1572785835,754,790,786,836,16,14,14,14
1572785836,761,796,788,838,13,13,13,13
1572785837,760,789,788,840,15,13,14,13
1572785838,761,795,785,838,13,13,14,14
1572785839,753,795,792,841,13,12,13,13
1572785840,762,792,786,840,15,14,14,13
1572785841,761,794,792,838,13,13,13,14
1572785843,763,793,790,837,14,14,13,12
1572785844,759,794,788,841,13,12,13,13
1572785845,756,790,787,837,14,14,13,13
1572785846,762,789,787,841,13,14,14,14
1572785847,758,789,785,841,13,13,14,14
1572785848,760,792,792,837,13,13,13,13
1572785849,762,788,787,838,14,13,13,12
1572785850,754,792,790,838,15,14,14,14
1572785851,763,788,789,837,13,13,13,12
1572785852,759,788,787,838,14,13,13,13
1572785853,760,795,788,841,13,12,13,13
1572785855,762,795,788,840,13,14,14,14
1572785856,762,793,788,837,12,12,13,14
1572785857,754,789,788,838,13,12,13,14
1572785858,752,793,789,838,13,13,13,14
1572785859,753,796,788,837,13,13,12,13
1572785860,762,789,788,841,13,13,13,13
1572785861,760,789,788,838,15,14,15,15
1572785862,754,795,788,838,13,13,14,15
1572785863,756,790,787,837,14,12,13,12
1572785864,761,790,788,837,13,13,12,13
1572785865,760,792,787,838,14,13,12,13
1572785866,761,798,788,841,13,13,14,14
1572785868,752,797,790,838,14,13,14,14
1572785869,752,789,790,841,13,14,13,14
1572785870,758,795,790,838,15,14,14,12
1572785871,761,789,788,841,14,15,15,14
1572785872,754,796,785,836,13,14,14,15
1572785873,754,796,785,838,15,14,13,12
1572785874,757,792,790,837,12,13,13,14
1572785875,752,794,790,837,14,14,15,14
1572785876,758,795,786,838,14,14,13,12
1572785877,762,789,786,840,13,13,13,12
1572785878,759,792,789,838,12,13,14,14
1572785880,761,796,785,838,14,12,13,12
1572785881,760,797,787,841,15,14,15,14
1572785882,754,796,789,836,13,13,12,13
1572785883,758,790,788,837,14,14,13,12
1572785884,763,793,789,837,14,15,15,14
1572785885,756,790,786,837,13,14,14,14
1572785886,752,797,789,838,13,13,12,12
1572785887,756,789,793,838,15,15,14,14
1572785888,756,793,786,840,14,13,13,12
1572785889,753,797,788,836,13,14,14,14
1572785890,752,797,785,838,12,13,13,14
1572785892,757,793,785,840,13,12,12,13
1572785893,753,797,789,840,15,14,14,14
1572785894,761,797,789,838,14,13,14,14
1572785895,759,790,788,841,12,13,13,13
1572785896,752,796,786,840,14,14,14,14
1572785897,762,788,784,836,14,14,15,15
1572785898,759,794,784,838,13,13,14,14
1572785899,753,797,788,841,14,13,13,13
1572785900,761,796,787,841,15,13,12,12
1572785901,754,796,787,840,15,14,14,13
1572785902,763,788,789,841,14,13,12,12
1572785903,760,789,793,838,15,14,14,14
1572785905,753,794,787,840,13,14,14,14
1572785906,753,795,785,837,12,13,13,14
1572785907,752,797,790,840,14,13,12,13
1572785908,760,790,787,838,14,14,14,14
1572785909,760,790,792,840,13,14,14,14
1572785910,757,794,787,838,15,14,14,14
1572785911,756,793,789,837,13,12,13,13
1572785912,753,786,785,838,13,12,13,13
1572785913,759,794,788,837,13,13,13,14
1572785914,759,797,788,840,16,14,13,14
1572785915,758,789,785,838,14,14,14,14
1572785916,757,788,790,836,12,12,13,14
1572785918,756,792,787,840,13,12,13,14
1572785919,756,796,789,834,14,14,14,13
1572785920,752,789,787,841,15,15,14,14
1572785921,753,797,792,838,14,14,14,14
1572785922,761,789,789,838,14,14,13,13
1572785923,754,790,786,838,13,13,12,13
1572785924,763,794,790,836,15,14,14,13
1572785925,762,789,787,840,15,14,14,14
1572785926,753,789,786,836,14,13,13,12
1572785927,752,794,792,837,12,13,14,14
1572785928,762,793,785,838,13,13,13,14
1572785930,756,790,786,841,15,14,14,14
1572785931,754,789,787,841,15,14,13,13
1572785932,759,798,789,840,14,15,14,14
1572785933,756,789,788,840,12,13,13,13
1572785934,753,794,786,838,14,13,13,13
1572785935,761,790,785,838,15,13,12,12
1572785936,753,792,792,836,13,14,14,14
1572785937,757,790,789,837,15,14,14,14
1572785938,759,792,784,838,14,14,13,13
1572785939,759,793,792,840,14,14,14,13
1572785940,756,796,789,840,13,12,13,13
1572785942,760,789,789,837,13,13,12,13
1572785943,757,795,786,838,12,13,12,13
1572785944,758,788,789,837,14,14,14,13
1572785945,756,797,788,838,14,14,15,14
1572785946,754,797,790,840,13,13,12,13
1572785947,762,794,789,837,14,12,12,13
1572785948,754,789,784,840,12,13,13,14
1572785949,761,790,790,842,14,14,15,14
1572785950,759,797,786,837,13,14,14,14
1572785951,760,795,784,837,14,13,12,12
1572785952,754,798,785,836,14,14,13,12
1572785954,758,796,785,837,15,14,14,15
1572785955,762,794,786,840,15,14,14,14
1572785956,756,795,784,837,12,12,12,13
1572785957,758,790,792,838,14,14,14,14
1572785958,756,797,789,840,14,13,13,12
1572785959,759,789,792,838,13,13,13,14
1572785960,758,794,786,841,14,12,13,12
1572785961,752,795,786,836,14,14,14,12
1572785962,754,795,789,838,13,14,14,14
1572785963,757,797,787,837,15,14,13,13
1572785964,762,795,785,836,14,13,12,12
1572785966,753,797,785,841,13,13,12,13
1572785967,762,789,786,840,14,14,15,14
1572785968,757,789,787,840,14,14,13,13
1572785969,760,792,788,838,14,13,13,13
1572785970,757,790,788,837,15,14,13,13
1572785971,761,797,788,840,14,14,14,14
1572785972,763,790,789,841,15,14,14,14
1572785973,760,795,790,840,13,13,14,14
1572785974,757,788,788,838,15,14,14,13
1572785975,758,788,788,838,12,12,12,13
1572785976,754,793,785,840,13,13,12,13
1572785977,753,796,790,840,15,14,14,14
1572785979,762,788,786,838,12,13,14,14
1572785980,753,797,787,840,14,13,12,13
1572785981,752,797,788,836,13,13,14,14
1572785982,756,797,790,837,15,14,14,13
1572785983,757,796,788,838,12,13,12,13
1572785984,754,796,785,841,15,14,13,12
1572785985,762,792,788,837,13,13,13,14
1572785986,757,797,790,838,12,12,12,13
1572785987,754,789,786,837,13,12,12,13
1572785988,758,794,790,835,15,14,14,13
1572785989,763,796,789,836,15,13,12,12
1572785991,756,789,790,834,15,14,13,13
1572785992,756,797,787,837,13,13,13,14
1572785993,754,792,792,835,14,14,14,14
1572785994,753,796,785,835,12,13,13,14
1572785995,753,790,789,836,15,13,13,13
1572785996,762,795,790,840,15,15,14,14
1572785997,757,789,787,836,13,14,14,13
1572785998,756,795,785,836,14,13,12,12
1572785999,762,788,788,838,14,14,15,14
1572786000,759,794,786,836,13,12,12,13
1572786001,760,789,792,838,14,13,14,14
1572786002,757,796,785,834,13,13,14,13
1572786004,756,797,788,836,13,13,13,14
1572786005,752,795,790,840,14,14,14,13
1572786006,758,793,786,837,13,13,13,13
1572786007,754,788,787,838,12,13,13,14
1572786008,761,794,785,836,14,14,14,14
1572786009,753,797,792,840,16,14,14,14
1572786010,756,794,785,838,14,14,12,12
1572786011,756,795,786,840,15,14,15,14
1572786012,757,788,786,838,13,14,14,14
1572786013,757,794,785,838,13,13,13,13
1572786014,761,788,787,838,13,12,12,12
1572786016,761,790,790,836,13,12,12,13
1572786017,753,789,788,838,15,14,14,14
1572786018,758,790,790,836,13,12,12,14
1572786019,757,796,787,838,14,15,14,15
1572786020,754,788,785,840,14,13,12,12
1572786021,753,797,785,837,13,13,13,14
1572786022,761,788,785,837,13,13,14,14
1572786023,752,796,786,836,12,12,13,13
1572786024,754,796,789,836,14,12,12,13
1572786025,763,792,789,838,15,14,14,14
1572786026,756,790,789,838,15,15,14,13
1572786027,758,792,787,838,15,14,14,12
1572786029,762,798,785,840,14,15,15,14
1572786030,753,787,792,837,12,13,14,14
1572786031,763,794,787,838,15,13,12,12
1572786032,753,795,785,837,14,14,13,12
1572786033,754,789,786,841,13,13,13,14
1572786034,762,795,786,835,12,12,13,13
1572786035,759,792,789,837,14,14,14,13
1572786036,753,793,787,838,15,14,14,14
1572786042,758,797,785,837,15,14,14,14
1572786047,754,796,785,838,13,13,12,13
1572786048,758,795,789,838,13,12,13,13
1572786049,762,789,792,836,15,12,13,12
1572786050,756,788,784,837,14,14,14,15
1572786051,760,797,790,840,13,14,14,15
1572786053,751,792,788,834,15,14,14,13
1572786054,754,793,788,836,14,14,14,14
1572786055,762,793,787,838,12,14,14,14
1572786056,758,796,789,837,14,14,14,14
1572786057,753,789,789,838,13,13,14,14
1572786058,762,795,790,838,14,13,13,13
1572786059,757,788,786,840,15,14,14,14
1572786060,757,789,788,841,13,13,14,14
1572786061,754,794,786,837,14,13,12,13
1572786062,753,794,792,836,14,13,12,13
1572786063,762,796,785,835,13,12,12,13
1572786064,754,795,786,836,13,13,14,14
1572786066,753,795,786,840,15,13,13,12
1572786067,761,789,786,840,13,15,14,14
1572786068,754,790,787,836,14,14,12,12
1572786069,760,792,785,836,13,13,13,12
1572786070,753,794,788,836,13,13,12,13
1572786071,752,796,788,837,12,13,13,14
1572786072,752,794,787,841,14,14,13,12
1572786073,757,794,786,838,13,12,13,13
1572786074,756,794,784,838,13,13,13,14
1572786075,760,789,785,837,12,13,13,13
1572786077,756,789,786,840,15,13,13,12
1572786078,757,797,785,840,12,13,13,14
1572786079,752,794,790,838,14,15,15,15
1572786080,753,796,789,841,12,12,12,13
1572786081,754,796,787,840,13,13,14,15
1572786082,752,798,788,836,12,12,13,14
1572786083,752,788,786,840,14,13,14,15
1572786084,761,794,787,838,13,12,12,12
1572786085,760,793,788,841,12,12,12,12
1572786086,760,788,792,840,15,15,14,14
1572786087,752,789,788,837,12,13,12,14
1572786088,753,790,787,840,14,14,14,14
1572786090,762,792,790,837,12,13,13,14
1572786091,763,797,785,840,13,12,12,12
1572786092,756,797,785,838,15,14,14,14
1572786093,758,790,790,837,14,15,14,14
1572786094,763,794,788,835,13,13,12,13
1572786095,762,789,785,837,15,14,12,12
1572786096,761,797,789,841,13,13,13,13
1572786097,753,797,792,837,13,12,13,13
1572786098,761,798,785,838,14,13,13,12
1572786099,761,795,786,840,13,12,13,12
1572786100,753,797,784,841,12,13,13,12
1572786101,761,798,786,840,14,13,12,12
1572786103,762,789,786,840,13,14,14,14
1572786104,759,796,786,841,12,13,12,13
1572786105,759,790,792,840,15,14,14,14
1572786106,760,797,792,838,13,12,12,13
1572786107,759,790,788,843,14,14,15,15
1572786108,760,789,787,840,12,13,13,14
1572786109,762,794,784,842,12,12,13,13
1572786110,756,796,789,840,15,15,14,13
1572786111,759,795,790,838,13,14,14,14
1572786112,762,795,787,840,13,13,13,14
1572786113,752,797,789,841,14,15,15,14
1572786115,762,797,784,838,13,14,15,15
1572786116,760,795,785,842,13,13,14,15
1572786117,753,790,785,842,12,12,13,14
1572786118,754,790,786,838,13,13,12,13
1572786119,752,797,786,842,13,12,13,13
1572786120,754,796,786,841,15,14,14,14
1572786121,762,790,787,841,14,12,12,12
1572786123,763,794,784,837,13,13,13,13
1572786127,763,793,786,838,12,13,12,12
1572786128,757,797,789,841,15,14,14,14
1572786129,760,792,786,840,14,14,15,14
1572786130,752,789,788,840,13,12,12,12
1572786131,753,788,792,841,14,14,14,15
1572786133,757,789,787,840,15,14,14,13
1572786137,757,790,788,840,12,13,13,14
